run_id,week,signal_tf,entry_time,dir,entry_price,initial_sl,exit_time,exit_price,exit_comment,pnl,balance_after,volume,n_exits,swap_comm,risk_dollars,r_multiple,hold_minutes,final_sl_price,sl_moved,exit_kind,mode
cmpr3valX1c_swing_2026-04-27__M15sig,2026-04-27,M15sig,2026-04-29 04:40:01,SELL,4602.915,4608.788,2026-04-29 08:34:13,4564.032,,281.74,5528.87,0.08,3,0.0,46.98399999999674,5.996509450025957,234.2,,False,other,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-27__M15sig,2026-04-27,M15sig,2026-04-30 00:05:00,SELL,4559.447,4572.527,2026-04-30 00:47:10,4572.625,sl 4572.527,-52.71,5476.16,0.04,1,0.0,52.31999999999971,-1.0074541284403726,42.16666666666666,4572.527,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-04-27__M15sig,2026-04-27,M15sig,2026-05-01 14:00:00,SELL,4625.054,4633.526,2026-05-01 14:00:37,4633.573,sl 4633.526,-51.12,5425.04,0.06,1,0.0,50.83199999999852,-1.0056657223796328,0.6166666666666667,4633.526,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-04__M15sig,2026-05-04,M15sig,2026-05-04 14:25:00,SELL,4576.619,4586.981,2026-05-04 16:09:08,4504.92,,266.04,5266.04,0.04,2,0.0,41.44800000000032,6.418645049218249,104.13333333333334,,False,other,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-04__M15sig,2026-05-04,M15sig,2026-05-05 20:00:00,BUY,4555.106,4548.349,2026-05-05 22:18:43,4548.309,sl 4548.349,-47.58,5218.46,0.07,1,0.0,47.29899999999726,-1.0059409289837578,138.71666666666667,4548.349,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-04__M15sig,2026-05-04,M15sig,2026-05-07 15:55:00,BUY,4732.605,4724.004,2026-05-07 16:01:43,4723.955,sl 4724.004,-51.9,5166.56,0.06,1,0.0,51.60599999999795,-1.0056970119753916,6.716666666666667,4724.004,False,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-04__M15sig,2026-05-04,M15sig,2026-05-07 17:30:00,BUY,4699.195,4682.027,2026-05-07 20:56:11,4690.341,sl 4690.657,-26.57,5139.99,0.03,1,0.0,51.503999999999,-0.5158822615719268,206.1833333333333,4690.657,True,sl,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-04__M15sig,2026-05-04,M15sig,2026-05-08 12:20:00,BUY,4708.273,4698.385,2026-05-08 13:33:39,4743.308,,145.42,5285.41,0.05,3,0.0,49.4399999999996,2.941343042071221,73.65,,False,other,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-04__M15sig,2026-05-04,M15sig,2026-05-08 15:50:00,BUY,4709.056,4697.087,2026-05-08 20:57:57,4715.138,end of test,37.22,5322.63,0.04,2,0.0,47.875999999996566,0.7774250146211603,307.95,,False,end,val_X1c_trail_m30
cmpr3valX1c_swing_2026-05-11__M15sig,2026-05-11,M15sig,2026-05-11 02:45:00,SELL,4688.253,4704.374,2026-05-11 06:38:24,4673.627,sl 4673.607,43.88,5043.88,0.03,1,0.0,48.36300000000029,0.9073051713086396,233.4,4673.607,True,sl,val_X1c_trail_m30
